,SEQN,Spending_on_nonfood,Spending_on_eating_out,Spending_on_carryout_deliverred,Spending_on_food
5944,99647.0,0.04371584699453552,0.1366120218579235,1.4747555592715923e-81,0.819672131147541
5945,99648.0,0.11010946555054733,0.1931745009658725,0.016097875080489377,0.6806181584030908
5946,99649.0,5.291769947974537e-82,0.05588235294117647,0.027450980392156862,0.9166666666666667
5947,99650.0,7.139689612346597e-82,0.07407407407407407,7.139689612346597e-82,0.9259259259259259
5948,99651.0,5.092080515975498e-82,0.05660377358490566,5.092080515975498e-82,0.9433962264150944
5949,99652.0,1.7992017823113427e-81,0.1,1.7992017823113427e-81,0.8999999999999999
5950,99653.0,2.159042138773611e-81,0.4,2.159042138773611e-81,0.6
5951,99654.0,7.19680712924537e-82,0.13333333333333333,7.19680712924537e-82,0.8666666666666667
5952,99655.0,2.3467849334495774e-81,0.13043478260869565,0.13043478260869565,0.7391304347826086
5953,99656.0,0.21428571428571427,0.14285714285714285,3.855432390667163e-82,0.6428571428571428
5954,99657.0,0.14285714285714285,0.09523809523809523,1.0281153041779101e-81,0.7619047619047619
5955,99658.0,1.4588122559281157e-81,0.21621621621621623,0.10810810810810811,0.6756756756756757
5956,99659.0,8.433758354584419e-82,0.3125,0.0625,0.625
5957,99660.0,0.11580086580086581,0.09199134199134198,0.05411255411255411,0.738095238095238
5958,99661.0,0.3485342019543974,0.03257328990228013,1.7581776374377942e-81,0.6188925081433225
5959,99662.0,8.304008226052351e-82,0.46153846153846156,8.304008226052351e-82,0.5384615384615385
5960,99663.0,6.747006683667535e-82,0.25,6.747006683667535e-82,0.75
5961,99664.0,3.9982261829140945e-82,0.1111111111111111,3.9982261829140945e-82,0.8888888888888888
5962,99665.0,,,,
5963,99666.0,0.15492957746478872,0.28169014084507044,1.5204522104039516e-81,0.5633802816901409
5964,99667.0,1.4993348185927856e-81,0.08333333333333333,0.08333333333333333,0.8333333333333334
5965,99668.0,1.1994678548742284e-81,0.1111111111111111,1.1994678548742284e-81,0.8888888888888888
